Time	Word	Category	URL
Tue Sep 18 12:05:46 2018	outresourced	affix	https://www.nytimes.com/2018/09/18/opinion/anita-hill-brett-kavanaugh-clarence-thomas.html
Tue Sep 18 14:58:01 2018	pouffery	deriv	https://www.nytimes.com/2018/09/18/fashion/london-fashion-week-spring-2019-erdem-christopher-kane.html
Tue Sep 18 16:58:08 2018	akamutsu	filtered	https://www.nytimes.com/2018/09/18/dining/shoji-at-69-leonard-street-review.html
Tue Sep 18 16:58:13 2018	daggertooth	compound comp	https://www.nytimes.com/2018/09/18/dining/shoji-at-69-leonard-street-review.html
Tue Sep 18 16:58:15 2018	shioko	filtered	https://www.nytimes.com/2018/09/18/dining/shoji-at-69-leonard-street-review.html
Tue Sep 18 18:58:06 2018	=of	filtered	https://www.nytimes.com/2018/09/18/theater/theater-mitu-brooklyn-remnant.html
Tue Sep 18 19:58:02 2018	cgafutbol	filtered	https://www.nytimes.com/2018/09/18/reader-center/hurricane-florence-recovery.html
Wed Sep 19 09:58:30 2018	commekntary	filtered	https://www.nytimes.com/2018/09/19/opinion/christine-blasey-ford-kavanaugh-senate-hearing.html
Wed Sep 19 12:57:58 2018	hyperdocumentation	affix	https://www.nytimes.com/2018/09/19/arts/music/celebrity-profile-death.html
Wed Sep 19 13:58:02 2018	receiveaggressive	filtered	https://www.nytimes.com/2018/09/19/business/dealbook/danske-estonia-thomas-borgen.html
Wed Sep 19 16:58:15 2018	cervocalf	filtered	https://www.nytimes.com/2018/09/19/t-magazine/albert-kriemler-akris-profile-in-style.html
Thu Sep 20 09:58:14 2018	salutogenesis	domain	https://www.nytimes.com/2018/09/20/well/eat/hospital-food-you-can-get-excited-about.html
Thu Sep 20 09:58:21 2018	microintrospection	affix	https://www.nytimes.com/2018/09/20/books/review/nobel-prize-literature-critics-discussion.html
Thu Sep 20 14:58:04 2018	subsconsciouses	filtered	https://www.nytimes.com/2018/09/20/arts/television/maniac-netflix-review.html
Thu Sep 20 18:57:52 2018	delamanid	domain	https://www.nytimes.com/2018/09/20/health/latent-tuburculosis-deaths.html
Thu Sep 20 18:57:57 2018	yarkii	filtered	https://www.nytimes.com/2018/09/20/us/russia-interference-election-trump-clinton.html
Thu Sep 20 20:58:04 2018	mapinza	filtered	https://www.nytimes.com/2018/09/20/style/toronto-film-festival-style.html
Thu Sep 20 21:58:05 2018	bimaculoides	domain	https://www.nytimes.com/2018/09/20/science/octopus-ecstasy-mdma.html
Fri Sep 21 05:57:50 2018	wordvomit	compound comp	https://www.nytimes.com/2018/09/21/arts/television/whats-on-tv-friday-quincy-and-jack-white-kneeling-at-the-anthem-dc.html
Fri Sep 21 10:58:00 2018	juntita	filtered	http://www.nytimes.com/2018/09/21/opinion/trump-corruption-guatemala.html
Fri Sep 21 13:57:57 2018	ztheranos	filtered	https://www.nytimes.com/2018/09/21/business/david-boies-pleads-not-guilty.html
Fri Sep 21 14:58:00 2018	ultraprominent	affix	https://www.nytimes.com/2018/09/21/sports/ncaa-football-arkansas-sec.html
Fri Sep 21 16:58:02 2018	outsacking	affix	https://www.nytimes.com/2018/09/21/sports/football/giants-offensive-line.html
Fri Sep 21 17:58:19 2018	ngoum	filtered	https://www.nytimes.com/2018/09/21/dining/nyum-bai-cambodian-oakland.html
Fri Sep 21 20:58:17 2018	lifewithmelis	filtered	https://www.nytimes.com/2018/09/21/sports/addison-russell-cubs-domestic-violence.html
Sat Sep 22 20:57:54 2018	econblogging	compound new	http://www.nytimes.com/2018/09/22/opinion/steeper-versus-deeper-wonkish.html
Sun Sep 23 21:58:00 2018	nonredacted	affix	https://www.nytimes.com/2018/09/23/opinion/trump-lies-white-house-dishonesty.html
Mon Sep 24 18:58:10 2018	vicchoqueña	filtered	https://www.nytimes.com/2018/09/24/dining/drinks/bolivia-wine.html
Mon Sep 24 19:57:51 2018	hooficuffs	blend	http://www.nytimes.com/2018/09/24/opinion/what-happens-when-you-give-lsd-to-an-elephant.html
Tue Sep 25 02:57:59 2018	jostlingly	deriv	http://www.nytimes.com/2018/09/24/crosswords/daily-puzzle-2018-09-25.html
Tue Sep 25 09:58:30 2018	crafuncins	filtered	https://www.nytimes.com/2018/09/25/travel/52-places-dolomites.html
Tue Sep 25 21:58:07 2018	shirtballs	compound comp	https://www.nytimes.com/2018/09/25/arts/television/the-good-place-season-2-recap.html
Wed Sep 26 09:58:39 2018	bertsolaritza	filtered	https://www.nytimes.com/2018/09/26/travel/cowboy-poetry-gathering-nevada.html
Wed Sep 26 09:58:43 2018	patxaran	filtered	https://www.nytimes.com/2018/09/26/travel/cowboy-poetry-gathering-nevada.html
Wed Sep 26 13:58:16 2018	biodigestor	affix	https://www.nytimes.com/2018/09/26/realestate/house-hunting-in-mexico.html
Wed Sep 26 16:57:58 2018	hildebrandti	domain	https://www.nytimes.com/2018/09/26/science/largest-elephant-bird.html
Wed Sep 26 16:58:00 2018	vorombe	filtered	https://www.nytimes.com/2018/09/26/science/largest-elephant-bird.html
Wed Sep 26 23:57:49 2018	himpathetically	filtered	http://www.nytimes.com/2018/09/26/opinion/brett-kavanaugh-hearing-himpathy.html
Wed Sep 26 23:57:51 2018	himpathize	filtered	http://www.nytimes.com/2018/09/26/opinion/brett-kavanaugh-hearing-himpathy.html
Thu Sep 27 09:58:18 2018	underasked	affix	https://www.nytimes.com/2018/09/27/magazine/photographing-past-stereotype.html
Thu Sep 27 10:58:05 2018	proptech	affix libfix	https://www.nytimes.com/2018/09/27/technology/next-techs-agenda-real-estate-opendoor.html
Thu Sep 27 14:57:51 2018	labryses	domain	https://www.nytimes.com/2018/09/27/movies/joan-jett-bad-reputation-documentary.html
Thu Sep 27 17:58:41 2018	thermovinification	domain	https://www.nytimes.com/2018/09/27/dining/wine-school-morgon.html
Thu Sep 27 23:59:11 2018	anteclassic	domain	https://www.nytimes.com/2018/09/27/books/review/desolacion-gabriela-mistral.html
Fri Sep 28 01:57:55 2018	snookerese	deriv	https://www.nytimes.com/2018/09/27/theater/the-nap-review-richard-bean-snooker.html
Fri Sep 28 09:58:25 2018	microdactyls	domain	https://www.nytimes.com/2018/09/28/books/review/daniel-jose-older-dactyl-hill-squad.html
Fri Sep 28 10:57:53 2018	bonkerballs	affix	http://www.nytimes.com/2018/09/28/us/politics/kavanaugh-blasey-hearing-reactions.html
Fri Sep 28 16:57:56 2018	nakajimai	filtered	https://www.nytimes.com/2018/09/28/science/termites-colonies-males.html
Fri Sep 28 19:57:53 2018	batterygate	affix libfix	https://www.nytimes.com/2018/09/28/business/apple-old-iphone-operating-system.html
Sat Sep 29 09:57:44 2018	pogosnake	compound new	https://www.nytimes.com/2018/09/29/reader-center/audience-social-media.html
Sat Sep 29 16:57:45 2018	naxitamab	filtered	http://www.nytimes.com/2018/09/29/health/memorial-sloan-kettering-cancer-biotech-ethics.html
Sat Sep 29 16:57:47 2018	omburtamab	filtered	http://www.nytimes.com/2018/09/29/health/memorial-sloan-kettering-cancer-biotech-ethics.html
Sat Sep 29 22:57:58 2018	leptokurtosis	domain	http://www.nytimes.com/2018/09/29/crosswords/daily-puzzle-2018-09-30.html
Sun Sep 30 08:57:45 2018	ichthyosisform	filtered	https://www.nytimes.com/2018/09/30/fashion/disabled-beauty.html
Mon Oct 01 00:57:55 2018	neurodivergent	domain	https://www.nytimes.com/2018/09/30/us/moving-forward.html
Tue Oct 02 16:57:51 2018	djiz	filtered	https://www.nytimes.com/2018/10/02/dining/village-cafe-review-brooklyn.html
Tue Oct 02 16:57:54 2018	dushbara	filtered	https://www.nytimes.com/2018/10/02/dining/village-cafe-review-brooklyn.html
Tue Oct 02 16:57:57 2018	chalahac	filtered	https://www.nytimes.com/2018/10/02/dining/village-cafe-review-brooklyn.html
Tue Oct 02 21:58:00 2018	piaparan	filtered	https://www.nytimes.com/2018/10/02/dining/best-cookbooks.html
Tue Oct 02 21:58:07 2018	kongjang	filtered	https://www.nytimes.com/2018/10/02/dining/best-cookbooks.html
Wed Oct 03 09:58:07 2018	monotextured	domain	https://www.nytimes.com/2018/10/03/magazine/homemade-flour-tortilla.html
Wed Oct 03 21:57:45 2018	bitmoijis	blend	https://www.nytimes.com/2018/10/03/us/politics/on-politics-midterm-conspiracy-theories.html
Wed Oct 03 23:57:48 2018	youshikibi	filtered	https://www.nytimes.com/2018/10/03/sports/soccer/kazu-miura-japan-soccer.html
Thu Oct 04 09:58:24 2018	hasteamed	filtered	https://www.nytimes.com/2018/10/04/travel/food-tours-chefs.html
Thu Oct 04 16:57:43 2018	synestia	domain	https://www.nytimes.com/2018/10/04/arts/macarthur-foundation-fellowship.html
Thu Oct 04 16:57:48 2018	perfidection	blend	https://www.nytimes.com/2018/10/04/books/review-wrecked-iq-joe-ide.html
Thu Oct 04 20:57:44 2018	havewaned	filtered	https://www.nytimes.com/2018/10/04/world/middleeast/gaza-hamas-israel.html
Fri Oct 05 09:57:59 2018	studentshas	filtered	https://www.nytimes.com/2018/10/05/nyregion/how-special-education-is-failing-tj-and-many-children-like-him.html
Fri Oct 05 10:57:43 2018	ibadah	filtered	http://www.nytimes.com/2015/08/14/world/middleeast/isis-enshrines-a-theology-of-rape.html
Fri Oct 05 10:57:48 2018	kafirah	filtered	http://www.nytimes.com/2015/08/14/world/middleeast/isis-enshrines-a-theology-of-rape.html
Fri Oct 05 18:57:41 2018	badionotus	filtered	https://www.nytimes.com/2018/10/05/science/sea-cucumbers-mexico.html
Fri Oct 05 19:57:49 2018	angtsy	filtered	https://www.nytimes.com/2018/10/05/arts/television/doctor-who-review-jodie-whittaker-bbc-america.html
Sat Oct 06 08:57:41 2018	dorfkrug	filtered	https://www.nytimes.com/2018/10/06/world/europe/germany-beer-halls.html
Sat Oct 06 09:57:44 2018	squirrelish	affix	https://www.nytimes.com/2018/10/06/nyregion/squirrels-central-park.html
Sat Oct 06 16:57:47 2018	allydom	deriv	https://www.nytimes.com/2018/10/06/opinion/me-too-weinstein-one-year.html
Sat Oct 06 16:57:50 2018	counterfeminism	affix	https://www.nytimes.com/2018/10/06/opinion/me-too-weinstein-one-year.html
Sun Oct 07 15:57:40 2018	ornithophobics	affix	https://www.nytimes.com/2018/10/07/science/drunk-birds-gilbert-minnesota.html
Mon Oct 08 09:58:02 2018	frenemesis	blend	https://www.nytimes.com/2018/10/08/business/energy-environment/the-most-powerful-oil-men-in-the-world.html
Mon Oct 08 09:58:31 2018	plagiarii	filtered	https://www.nytimes.com/2018/10/08/t-magazine/literature-homage-theft-appropriation.html
Mon Oct 08 09:58:50 2018	mhamsa	filtered	https://www.nytimes.com/2018/10/08/travel/a-new-taste-of-marrakesh.html
Mon Oct 08 13:57:37 2018	antivaping	affix	http://www.nytimes.com/2018/10/07/health/tobacco-e-cigarettes-treaty.html
Mon Oct 08 16:57:44 2018	antilibrary	affix	https://www.nytimes.com/2018/10/08/books/review/personal-libraries.html
Mon Oct 08 17:57:41 2018	amphisbaenians	domain	https://www.nytimes.com/2018/10/08/science/lizards-snakes-fossils-squamates.html
Mon Oct 08 17:57:43 2018	lepidosaurs	filtered	https://www.nytimes.com/2018/10/08/science/lizards-snakes-fossils-squamates.html
Mon Oct 08 17:57:44 2018	rhynchocephalians	domain	https://www.nytimes.com/2018/10/08/science/lizards-snakes-fossils-squamates.html
Mon Oct 08 17:57:49 2018	lepidosaur	domain	https://www.nytimes.com/2018/10/08/science/lizards-snakes-fossils-squamates.html
Mon Oct 08 17:57:52 2018	gastralia	domain	https://www.nytimes.com/2018/10/08/science/lizards-snakes-fossils-squamates.html
Tue Oct 09 09:58:17 2018	breastauraunts	blend	https://www.nytimes.com/2018/10/09/magazine/millennials-power-generation.html
Wed Oct 10 09:58:26 2018	betologists	blend	https://www.nytimes.com/2018/10/10/travel/horses-lexington-kentucky.html
Wed Oct 10 14:57:41 2018	campingest	deriv	https://www.nytimes.com/2018/10/10/arts/television/lena-dunham-jenni-konner-camping-hbo.html
Wed Oct 10 15:57:31 2018	industryhave	filtered	http://www.nytimes.com/2018/10/10/health/cvs-aetna-merger.html
Wed Oct 10 16:57:40 2018	bloodfruit	compound comp	https://www.nytimes.com/2018/10/10/arts/music/ambrose-akinmusire-origami-harvest-review.html
Wed Oct 10 16:57:48 2018	skangers	filtered	https://www.nytimes.com/2018/10/10/books/review/tana-french-witch-elm.html
Wed Oct 10 16:57:51 2018	skanger	dialect	https://www.nytimes.com/2018/10/10/books/review/tana-french-witch-elm.html
Wed Oct 10 17:57:44 2018	gingergrass	compound new	https://www.nytimes.com/2018/10/10/t-magazine/yael-alkalay-red-flower-holistic-beauty.html
Wed Oct 10 18:57:32 2018	cyberdefenders	blend	https://www.nytimes.com/2018/10/10/us/politics/hackers-pentagon-weapons-systems.html
Wed Oct 10 21:57:35 2018	occasiotarian	blend	https://www.nytimes.com/2018/10/10/nyregion/blessing-of-the-animals-like-noahs-ark.html
Thu Oct 11 09:58:10 2018	kulouri	filtered	https://www.nytimes.com/2018/10/11/travel/what-to-do-in-athens.html
Thu Oct 11 18:57:37 2018	eveningcondemning	filtered	https://www.nytimes.com/2018/10/11/us/politics/georgia-voter-registration-kemp-abrams.html
Thu Oct 11 21:57:49 2018	normible	blend	https://www.nytimes.com/2018/10/11/theater/whats-new-in-nyc-theater.html
Fri Oct 12 09:57:50 2018	adonovzn	filtered	https://www.nytimes.com/2018/10/12/reader-center/how-smart-are-dogs.html
Fri Oct 12 15:57:52 2018	judgingly	deriv	https://www.nytimes.com/2018/10/12/books/review/ellen-hopkins-people-kill-people-dear-evan-hansen-val-emmich.html
Fri Oct 12 18:57:42 2018	psychedollars	compound comp	https://www.nytimes.com/2018/10/12/business/finding-a-fortune-in-the-market-for-bliss.html
Fri Oct 12 18:57:50 2018	macrorisk	affix	https://www.nytimes.com/2018/10/12/business/your-own-worst-enemy-as-an-investor.html
Fri Oct 12 22:57:49 2018	logopenic	domain	https://www.nytimes.com/2018/10/12/obituaries/carol-hall-dead.html
Sat Oct 13 18:57:38 2018	bolonko	filtered	https://www.nytimes.com/2018/10/13/opinion/sunday/chee-gig-economy-guild-union.html
Sun Oct 14 04:57:30 2018	didyoujustseethat	filtered	https://www.nytimes.com/2018/10/14/sports/patrick-mahomes-kansas-city-chiefs.html
Mon Oct 15 18:57:32 2018	fibropapillomatosis	domain	https://www.nytimes.com/2018/10/15/science/sea-turtles-endangered-fishing.html
Mon Oct 15 18:57:38 2018	superinternationalism	affix	https://www.nytimes.com/2018/10/15/business/sears-history-bankruptcy.html
Tue Oct 16 14:57:32 2018	dunku	filtered	https://www.nytimes.com/2018/10/16/sports/nba-japan.html
Tue Oct 16 14:57:34 2018	unspo	blend	https://www.nytimes.com/2018/10/16/sports/nba-japan.html
Tue Oct 16 19:57:46 2018	mineraline	deriv	https://www.nytimes.com/2018/10/16/books/review/poison-squad-deborah-blum.html
Tue Oct 16 23:57:39 2018	paleoproteomics	domain	https://www.nytimes.com/2018/10/16/science/rats-cities-meat.html
Wed Oct 17 09:57:45 2018	microprogression	affix	https://www.nytimes.com/2018/10/17/magazine/struggling-to-bring-the-blue-wave-to-deep-red-alabama.html
Wed Oct 17 09:57:58 2018	vomerophilia	affix	https://www.nytimes.com/2018/10/17/books/review/tell-me-what-you-want-justin-lehmiller.html
Wed Oct 17 09:58:05 2018	sextannual	affix	https://www.nytimes.com/2018/10/17/style/astrology-exam.html
Wed Oct 17 09:58:30 2018	badhnati	filtered	https://www.nytimes.com/2018/10/17/magazine/letter-of-recommendation-bandannas.html
Wed Oct 17 09:58:39 2018	mazegoers	compound comp	https://www.nytimes.com/2018/10/17/magazine/how-to-navigate-a-maze.html
Wed Oct 17 12:57:26 2018	payconsumers	filtered	https://www.nytimes.com/2018/10/17/business/china-vaccine-fine.html
Wed Oct 17 19:57:43 2018	tubelip	compound comp	https://www.nytimes.com/2018/10/17/science/coral-reef-biodiversity.html
Thu Oct 18 04:57:27 2018	desweat	deriv	https://www.nytimes.com/2018/10/18/fashion/vaquera-designers.html
Thu Oct 18 04:57:33 2018	semiwedge	affix	https://www.nytimes.com/2018/10/18/fashion/peak-sneaker-fashion.html
Thu Oct 18 09:57:41 2018	wordmills	compound new	https://www.nytimes.com/2018/10/18/technology/ai-is-beginning-to-assist-novelists.html
Thu Oct 18 14:57:24 2018	hydroxymethane	domain	https://www.nytimes.com/2018/10/18/world/asia/china-pollution-formaldehyde-sulfur.html
Thu Oct 18 15:57:33 2018	pycnodontiformes	filtered	https://www.nytimes.com/2018/10/18/science/piranha-fossil.html
Thu Oct 18 15:57:35 2018	pycnodontiform	domain	https://www.nytimes.com/2018/10/18/science/piranha-fossil.html
Thu Oct 18 15:57:37 2018	pinnatomus	domain	https://www.nytimes.com/2018/10/18/science/piranha-fossil.html
Thu Oct 18 15:57:38 2018	pycnodonts	filtered	https://www.nytimes.com/2018/10/18/science/piranha-fossil.html
Thu Oct 18 15:57:40 2018	pycnodont	domain	https://www.nytimes.com/2018/10/18/science/piranha-fossil.html
Thu Oct 18 16:57:41 2018	tigrine	domain	https://www.nytimes.com/2018/10/18/business/professional-bass-fishing-bass-pro-tour.html
Thu Oct 18 16:57:46 2018	jerkbait	compound comp	https://www.nytimes.com/2018/10/18/business/professional-bass-fishing-bass-pro-tour.html
Thu Oct 18 17:57:39 2018	eggcessories	blend	https://www.nytimes.com/2018/10/18/travel/pop-up-food-museums-instagram.html
Thu Oct 18 19:57:27 2018	gnamakoudji	filtered	https://www.nytimes.com/2018/10/18/dining/paradis-des-gouts-review-brooklyn.html
Thu Oct 18 21:57:57 2018	hostswith	filtered	https://www.nytimes.com/2018/10/18/arts/comedy-in-nyc-this-week.html
Fri Oct 19 08:57:31 2018	durchrauscht	filtered	https://www.nytimes.com/2018/10/19/arts/music/brahms-92y-ohlsson-mark-morris.html
Fri Oct 19 09:57:50 2018	fuselabs	compound new	https://www.nytimes.com/2018/10/19/business/five-artificial-intelligence-insiders-in-their-own-words.html
Fri Oct 19 09:58:11 2018	rasburicase	filtered	https://www.nytimes.com/2018/10/19/well/live/are-some-people-more-sensitive-to-drug-side-effects.html
Fri Oct 19 09:58:40 2018	nonexpedient	affix	https://www.nytimes.com/2018/10/19/magazine/readers-respond-to-the-10-72018-issue.html
Fri Oct 19 09:58:45 2018	ribolina	domain	https://www.nytimes.com/2018/10/19/travel/chicago-restaurant-pst.html
Fri Oct 19 19:57:36 2018	mycotrophic	domain	https://www.nytimes.com/2018/10/19/science/plants-sunlight-parasites.html
Fri Oct 19 19:57:37 2018	cassythoides	domain	https://www.nytimes.com/2018/10/19/science/plants-sunlight-parasites.html
Fri Oct 19 20:57:45 2018	kañihua	filtered	https://www.nytimes.com/2018/10/19/t-magazine/sacred-valley-peru-guide-shop-stay-eat-see-travel.html
Fri Oct 19 23:57:25 2018	leftrightleftrightleftrightleftright	spaces sic	https://www.nytimes.com/2018/10/19/insider/squirrel-census-central-park-volunteer.html
Sat Oct 20 10:57:23 2018	pleenk	onomatopoeia	http://www.nytimes.com/2018/10/20/style/real-housewives-music.html
Sat Oct 20 10:57:25 2018	trliiiiiiing	onomatopoeia	http://www.nytimes.com/2018/10/20/style/real-housewives-music.html
Sat Oct 20 18:57:35 2018	qiaq	filtered	https://www.nytimes.com/2018/10/20/opinion/sunday/climate-change-alaska-seals.html
Sat Oct 20 22:57:33 2018	snarcasm	blend	http://www.nytimes.com/2018/10/20/crosswords/daily-puzzle-2018-10-21.html
Mon Oct 22 17:57:22 2018	cybermanipulation	blend	https://www.nytimes.com/2018/10/22/world/europe/cold-war-trump-russia-china.html
Mon Oct 22 20:57:19 2018	manigroup	filtered	http://www.nytimes.com/2018/10/22/opinion/protest-music-readers.html
Mon Oct 22 23:57:21 2018	mustabidu	filtered	http://www.nytimes.com/2018/10/22/opinion/khashoggi-mbs-arab-democracy.html
Tue Oct 23 01:57:23 2018	femmey	deriv	https://www.nytimes.com/2018/10/22/theater/plot-points-in-our-sexual-development-review.html
Tue Oct 23 09:58:01 2018	activniye	filtered	https://www.nytimes.com/2018/10/23/books/review/trumps-next-chapter.html
