Time,Word,Category,URL,Sentence Example
Wed Jan 23 20:57:01 2019,beclown,deriv,http://www.nytimes.com/2019/01/23/opinion/covington-twitter.html,"I would have tweeted my dumb take — as I did with Justine Sacco, as I did when I inadvertently passed on police-scanner misinformation after the Boston Marathon bombing, as I’ve done too many embarrassing times to recount — and I would have felt very righteous as the likes rolled in.The only reason I didn’t beclown myself this time is that I’ve significantly cut back how much time I spend on Twitter, and — other than to self-servingly promote my articles and engage with my readers — I almost never tweet about the news anymore.I began pulling back last year — not because I’m morally superior to other journalists but because I worried I was weaker.I’ve been a Twitter addict since Twitter was founded."
Thu Jan 24 11:57:11 2019,traedólares,filtered,http://www.nytimes.com/2019/01/24/opinion/cuba-censorship-social-media.html,"This contradiction has not gone unnoticed, giving rise to a new way to refer to exiles: “de traidores a traedólares” or “from traitors to dollar-bringers.” And it was Cubans in the diaspora, echoing voices within the country, who lobbied most vigorously for increased connectivity."
Thu Jan 24 14:57:07 2019,inflatus,filtered,http://www.nytimes.com/2019/01/24/health/ebola-bat-liberia-epidemic.html,"That animal was a greater long-fingered bat, from the species Miniopterus inflatus, a furry beast the size of a small mouse, weighing half an ounce, with a 12-inch wingspan."
Thu Jan 24 16:57:08 2019,carrolldongi,domain,http://www.nytimes.com/2019/01/24/science/platypus-fossil-duckbill.html,"!’ and didn’t speak for a while,” said one of the researchers who studied the fossils of a prehistoric marine reptile.A fossil of Eretmorhipis carrolldongi, a marine reptile with a tiny head and large paddle-like limbs.Credit...Long Cheng and Ryosuke MotaniBy Nicholas St. FleurJan.One could only imagine how dumbfounded the first people to stumble upon these creatures were.But if you were to wager a guess, they probably had a similar expression to that of Ryosuke Motani when he initially encountered the fossilized remains of the extinct marine reptile called Eretmorhipis carrolldongi.Like the platypus, this recently discovered prehistoric creature had a duckbill.The scientists concluded that E. carrolldongi most likely did not rely on sight to catch its meals.Most likely the marine reptile’s food of choice in the lagoons where it lived was small shrimp.“When the time came for feeding it just flicked its head to the right or left and if it hits something, it eats,” Dr. Motani said.If their finding is confirmed, that would make E. carrolldongi the earliest known example of an amniote — the group that includes mammals, reptiles and birds — that uses touch over sight to hunt.Their finding also leaves the door open for another potential sensory similarity between the marine reptile and the platypus: electroreception, or the ability to find prey using electrical impulses.But alas, until the team uncovers fossilized soft tissue, they will never know whether or not E. carrolldongi and the platypus shared a superpower.AdvertisementContinue reading the main storySite IndexSite Information Navigation© 2020 The New York Times CompanyNYTCoContact UsWork with usAdvertiseT Brand StudioYour Ad ChoicesPrivacyTerms of ServiceTerms of SaleSite MapHelpSubscriptions"
Thu Jan 24 18:57:17 2019,framboyán,filtered,http://www.nytimes.com/2019/01/24/style/immigrant-identity-travel.html,"And while my aunts, who grew up carrying bath water in buckets from the river and walking around barefoot in the grass, can name all the flowers (framboyán, buganvilla, cayena) in the vast, lush backyard of their childhood, I have to ask questions, taking notes on my iPhone so I can learn to describe this place.For an immigrant (or a descendant of one) growing up in America, it can be difficult to determine when or where one’s story begins."
Thu Jan 24 22:57:11 2019,ultramillionaire,affix,http://www.nytimes.com/2019/01/24/us/politics/wealth-tax-democrats.html,"Warren’s so-called ultramillionaire tax would levy a 2 percent annual tax on a household’s assets — including stocks, real estate and retirement funds, held either in the United States or abroad — above $50 million."
Thu Jan 24 22:57:18 2019,whiskerbush,compound comp,http://www.nytimes.com/2019/01/24/climate/border-wall-wildlife.html,"The University of Texas researchers named the endangered wildflower Zapata bladderpod and the threatened whiskerbush cactus as particularly at risk, and the National Wildlife Federation named the Quino checkerspot butterfly, among others.Many pollinators are already in decline because of habitat loss, said Scott Hoffman Black, executive director of the Xerces Society, a conservation organization with a focus on invertebrates."
Fri Jan 25 10:57:05 2019,kronoseismology,compound comp,http://www.nytimes.com/2019/01/25/science/saturn-day-length.html,"Not until the Cassini spacecraft swooped, flipped and twirled through the Saturn system did scientists realize that the answer was outside the planet itself, etched into its icy rings.As Saturn spins, its internal vibrations inscribe telltale signatures in its rings; studying those markings is now termed “kronoseismology,” from kronos, the Greek name for Saturn, and seismo, for quakes and vibrations.In the same way that a bell rings and creates pressure waves that jiggle our eardrums, a spinning Saturn produces gravitational oscillations that herd particles in the rings into filaments."
Fri Jan 25 10:57:32 2019,soulappella,blend,http://www.nytimes.com/2019/01/25/nyregion/madison-mcferrin-bobby-mcferrin.html,"25, 2019Questlove has described Madison McFerrin’s music as “soulappella.” DNA might be partially responsible."
Fri Jan 25 11:57:18 2019,slowbalization,blend,http://www.nytimes.com/2019/01/25/business/dealbook/trump-ross-pelosi-shutdown.html,"Globalization, so the argument goes, has given way to a new era of sluggishness, or “slowbalization.”The back story: In the golden age of globalization, from about 1990 to 2010, commerce soared as the cost of transporting goods fell, tariffs were cut and the financial system became liberalized.The shift: Trade is suffering, and companies are changing their long-term investment plans."
Fri Jan 25 23:57:06 2019,lipomeningocele,domain,http://www.nytimes.com/2019/01/25/sports/dylan-alcott-australian-open-quad-tennis.html,"Alcott said winning an award in a general category rather than one designated for disabled athletes “felt like breaking through.”Alcott was born with lipomeningocele, which caused a large tumor against his spinal cord."
Sat Jan 26 18:57:00 2019,seenher,filtered,http://www.nytimes.com/2019/01/26/sports/australian-open-cameras.html,
Sun Jan 27 21:57:00 2019,microsensitivity,affix,https://www.nytimes.com/2019/01/27/world/europe/metoo-backlash-gender-equality-davos-men.html,"“We need something like Lean In circles for men,” he said, referring to the movement inspired by the Sheryl Sandberg book to empower women in the workplace and beyond.Shelley Zalis of the Female Quotient, a company dedicated to achieving workplace equality, spoke of a climate of “microsensitivity.”“I tell women, before you take offense, make men aware that you are uncomfortable, as it may not be intentional,” she said."
Sun Jan 27 23:57:00 2019,uwet’en,filtered,https://www.nytimes.com/2019/01/27/world/americas/british-columbia-pipeline-wetsuweten.html,"27, 2019HOUSTON, British Columbia — Amid vast forests of spruce, pine and poplar trees, deep in the interior of British Columbia, the Royal Canadian Mounted Police arrived at a small bridge this month to clear a group of First Nations people who had set up a blockade across a narrow, gravel logging road.Dozens of officers, some equipped in military-style tactical uniforms and carrying semiautomatic rifles, stared across a plywood and barbed wire roadblock as the Wet’suwet’en people and their supporters gathered behind it.A helicopter circled overhead, and police boats were deployed on the pristine Morice River running nearby the protest site.“You’re trespassing on Wet’suwet’en land,” Molly Wickham yelled at the police.She is the spokeswoman for the Gitdumden checkpoint, as the blockade and surrounding encampment is known, after one of the clans of the Wet’suwet’en people who claim this part of the province.But the officers ignored her and started to systemically dismantle the blockade, cutting the wire and pushing against the wooden structure, testing for weak spots.Some were headed to another blockade and encampment further down the same road, the Unist’ot’en checkpoint, named after another Wet’suwet’en clan.The police were there to enforce a temporary injunction from the British Columbia Supreme Court, allowing pre-construction to start on a 416-mile, 6.2 billion Canadian dollar pipeline that would cross the traditional territory of the Wet’suwet’en.Coastal GasLink has also conditionally awarded 620 million in Canadian dollars in contract work to Indigenous businesses as part of the pipeline project.But the protests at the two checkpoints highlight a dual leadership structure among the Wet’suwet’en people.Most of their elected councils, which operate on government-established reserves with set boundaries, gave their go-ahead for the pipeline.Most of the hereditary chiefs, however — who collectively claim title to a New Jersey-sized section of British Columbia and represent the traditional governance of the Wet’suwet’en — were opposed.A spokeswoman for Coastal GasLink, Jacquelynn Benson, said in an email that the company respects both leadership systems and has held 120 meetings with Wet’suwet’en hereditary chiefs since 2012, as well as logging 1,300 phone calls and emails with them, trying to reach a solution.In December, after the court injunction allowing work to proceed had been issued but before the police arrived, five of the hereditary chiefs gave a news conference at the Gitdumden checkpoint to explain why they remain opposed to the pipeline, despite the economic benefits promised the Wet’suwet’en people in the agreements with the councils.“Money means nothing to us,” said Chief Madeek, 69, one of the hereditary leaders, who also goes by Jeff Brown.200 miles


BRITISH
COLUMBIA


ALASKA


Wet’suwet’en-
claimed
territory


Dawson
Creek


Kitimat


CANADA


Morice R.


Pacific Ocean






By The New York TimesProtecting the Wet’suwet’en claim to the land is what drove Ms. Wickham to join the blockade at the Gitdumden site, a scrappy collection of canvas tents bathed in wood smoke.Before her arrest, she spoke about her hopes for her children as her daughter, Lily, 3, bounced around with a bright blue tutu pulled over her winter clothes.She said she sees a connection between the despair of her people, for whom suicide is the leading cause of death up until age 44, and the devastation of traditional land.“I need to protect my kids from that.I don’t want them to grow up in a world where they feel like they have to kill themselves,” she said, adding that she is determined for her children to know their language, their songs and the land of their ancestors.Like all of those arrested, Ms. Wickham, 37, was released from custody within two days.Some parts of the roughly 8,500 square miles of territory claimed by the Wet’suwet’en have become farmland, towns or industrial developments.But beyond the Unist’ot’en checkpoint, which anti-pipeline protesters have maintained for years, over 500 square miles of Wet’suwet’en-claimed land remains a refuge for spawning salmon as well as bears, moose, beaver, grouse, eagles and marten.It is abundant with the berries and plants the Wet’suwet’en harvest for food and medicine.The Unist’ot’en camp has become an important part of a broader movement of Indigenous resistance to Canada’s fossil fuel ambitions.“And they aren’t taking no for an answer.”Victor Jim, 67, an elected Wet’suwet’en chief, said he also deeply values the natural bounty and the cultural and spiritual importance of the land.But he said pipeline representatives had satisfied his concerns about the project’s environmental impact and told him the project would go ahead, with or without his signature, so he decided to make a deal.The reserve he leads relies on federal government funding, and the community struggles to address underemployment and many social issues on a shoestring budget.With cash from the pipeline agreements, the community is planning a language center in hopes of reviving fluency in Wet’suwet’en.Mr."
